State,AreaID,yearmo,LOB,MEMB_CNT,AVG_AGE,PCT_F,RiskScore,TOTAL_ALLOWED_PMPM,IP_Allowed_PMPM,OP_Allowed_PMPM,PROF_Allowed_PMPM,RX_Allowed_PMPM,Other_Allowed_PMPM,MED_ADMT_CNT,FOP_WO_ED_CNT,ED_ADMT_CNT,UC_ADMT_CNT,PCP_VIST_CNT,SPEC_VIST_CNT,ALG_TST_CNT,ALG_IMT_CNT,E_TOTPOP,AREA_SQMI,E_HU,E_HH,E_UNEMP,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ
CA,CA22,201903,MCD,240,23.91666667,0.570833333,1.032470833,$172.26 ,$0.00 ,$66.84 ,$48.64 ,$56.78 ,$0.00 ,0,0,11,7,0,22,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201903,MCD,98,31.90816327,0.56122449,1.419061225,$132.85 ,$0.00 ,$27.40 ,$73.72 ,$31.73 ,$0.00 ,0,0,6,3,2,8,0,1,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201903,MCD,296,25.31756757,0.543918919,1.268766892,$114.47 ,$36.32 ,$13.45 ,$49.31 ,$15.38 ,$0.00 ,1,0,17,2,7,29,1,0,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201903,MCD,394,32.97208122,0.52284264,1.475068528,$102.28 ,$0.00 ,$24.27 ,$49.77 ,$28.24 ,$0.00 ,0,0,14,10,13,38,0,0,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201903,MCD,120959,30.01564993,0.52283005,1.290065245,$244.76 ,$100.98 ,$46.84 ,$73.58 ,$23.36 ,$0.00 ,368,27,3768,2553,95,14760,48,94,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201903,MCD,90793,26.87985858,0.526637516,1.165713205,$243.02 ,$125.98 ,$35.31 ,$55.57 ,$26.17 ,$0.00 ,294,6,3097,1008,256,12201,24,88,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201903,MCD,161644,27.65615798,0.53719903,1.44136946,$0.36 ,$0.16 ,$0.07 ,$0.09 ,$0.04 ,$0.00 ,670,86,6466,1993,20502,7621,76,116,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201903,MCD,665,26.1112782,0.547368421,1.211875188,$16.52 ,$0.00 ,$2.71 ,$9.88 ,$3.93 ,$0.00 ,2,0,35,3,53,41,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201903,MCD,1592,22.9290201,0.525753769,1.147226131,$71.48 ,$22.37 ,$16.19 ,$25.96 ,$6.96 ,$0.00 ,13,1,93,25,111,117,0,2,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201903,MCD,222,30.2972973,0.509009009,1.070995496,$37.71 ,$0.00 ,$13.65 ,$20.94 ,$3.11 ,$0.00 ,0,0,10,0,17,14,0,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201903,MCD,254,26.21653543,0.614173228,0.895291339,$55.48 ,$0.00 ,$28.00 ,$24.65 ,$2.83 ,$0.00 ,0,0,12,1,6,9,0,1,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201904,MCD,188587,29.62172366,0.540970481,1.843845721,$394.82 ,$142.38 ,$71.86 ,$123.64 ,$56.95 ,$0.00 ,855,20,6168,1828,53,37237,105,71,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201904,MCD,300,24.38666667,0.55,1.28888,$74.44 ,$20.73 ,$20.16 ,$30.21 ,$3.35 ,$0.00 ,0,0,10,6,22,14,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201904,MCD,95,22.03157895,0.494736842,1.405210526,$28.68 ,$0.00 ,$1.05 ,$13.97 ,$13.65 ,$0.00 ,1,0,3,1,3,8,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201904,MCD,570,26.54736842,0.535087719,1.1619,$76.16 ,$34.74 ,$9.28 ,$22.59 ,$9.54 ,$0.00 ,3,1,23,6,22,42,0,0,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201904,MCD,306,28.03267974,0.506535948,1.282918301,$52.23 ,$2.29 ,$9.85 ,$31.67 ,$8.43 ,$0.00 ,1,0,10,2,3,15,0,0,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201904,MCD,95640,31.9774885,0.519855709,1.213234274,$28.36 ,$9.94 ,$8.46 ,$9.90 ,$0.05 ,$0.00 ,45,2,472,14,62,1289,0,6,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201904,MCD,598,22.20735786,0.505016722,0.903787625,$21.29 ,$4.52 ,$4.09 ,$10.24 ,$2.43 ,$0.00 ,0,0,12,0,3,18,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201904,MCD,1994,32.55967904,0.548645938,1.1527999,$83.50 ,$18.76 ,$27.91 ,$30.04 ,$6.79 ,$0.00 ,1,0,33,8,16,107,0,0,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201904,MCD,621,21.77455717,0.512077295,0.780450886,$63.30 ,$10.60 ,$30.16 ,$20.66 ,$1.89 ,$0.00 ,0,0,11,2,5,22,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201904,MCD,923,27.65547129,0.543878657,1.352086674,$80.83 ,$5.28 ,$38.10 ,$28.50 ,$8.95 ,$0.00 ,0,0,22,2,7,39,0,1,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201904,MCD,42062,30.709001,0.499120346,1.37904907,$251.09 ,$93.96 ,$61.49 ,$66.09 ,$29.56 ,$0.00 ,173,1,1937,887,13,4910,9,45,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201904,MCD,11485,29.96499782,0.531388768,1.702914062,$285.12 ,$69.66 ,$80.50 ,$89.70 ,$45.27 ,$0.00 ,27,9,442,19,3,1297,2,4,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201904,MCD,202,30.07425743,0.579207921,1.449792079,$335.96 ,$103.75 ,$159.99 ,$50.21 ,$22.01 ,$0.00 ,3,0,9,1,3,14,1,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201904,MCD,186,31.22580645,0.52688172,1.258456989,$267.45 ,$193.80 ,$7.65 ,$54.97 ,$11.03 ,$0.00 ,3,0,5,1,3,27,0,0,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201904,MCD,241,24.0746888,0.572614108,1.121373444,$131.47 ,$0.00 ,$20.48 ,$44.73 ,$66.26 ,$0.00 ,0,0,16,2,2,19,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201904,MCD,96,31.53125,0.5625,1.425291667,$124.73 ,$0.00 ,$34.74 ,$66.98 ,$23.02 ,$0.00 ,0,0,5,0,3,11,0,1,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201904,MCD,294,25.44897959,0.547619048,1.276595238,$186.06 ,$86.36 ,$23.46 ,$68.50 ,$7.74 ,$0.00 ,2,0,19,4,2,39,1,0,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201904,MCD,392,32.94132653,0.520408163,1.481872449,$223.02 ,$102.14 ,$34.72 ,$55.78 ,$30.38 ,$0.00 ,3,0,19,4,11,48,0,0,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201904,MCD,120949,30.08484568,0.522955957,1.289054155,$237.93 ,$85.46 ,$50.12 ,$76.72 ,$25.62 ,$0.00 ,357,26,3486,2165,98,15270,39,97,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201904,MCD,90721,26.96570805,0.526482292,1.166493094,$237.41 ,$124.28 ,$30.72 ,$57.15 ,$25.26 ,$0.00 ,249,9,2635,797,252,11836,23,102,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201904,MCD,161788,27.70667169,0.537184464,1.440032808,$0.43 ,$0.16 ,$0.05 ,$0.18 ,$0.03 ,$0.00 ,561,71,5560,1458,19603,7466,84,119,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201904,MCD,666,26.16666667,0.548048048,1.21031982,$15.22 ,$0.00 ,$2.57 ,$8.23 ,$4.43 ,$0.00 ,0,0,35,6,52,43,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201904,MCD,1597,22.98497182,0.524733876,1.143501565,$80.47 ,$46.94 ,$9.78 ,$18.56 ,$5.18 ,$0.00 ,3,0,54,15,91,83,2,0,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201904,MCD,223,30.29147982,0.511210762,1.070807175,$31.68 ,$0.00 ,$12.32 ,$18.67 ,$0.69 ,$0.00 ,0,0,8,2,15,21,0,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201904,MCD,253,26.39525692,0.612648221,0.911371542,$54.25 ,$0.00 ,$33.54 ,$18.28 ,$2.44 ,$0.00 ,0,0,2,0,1,8,0,1,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201905,MCD,188703,29.69767306,0.5409029,1.843566864,$399.70 ,$143.47 ,$71.60 ,$124.48 ,$60.16 ,$0.00 ,847,38,6039,1626,48,36362,105,70,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201905,MCD,300,24.67333333,0.546666667,1.176526667,$52.96 ,$0.00 ,$23.54 ,$19.37 ,$10.05 ,$0.00 ,1,0,6,2,23,13,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201905,MCD,96,22.52083333,0.489583333,1.396489583,$32.41 ,$0.00 ,$2.49 ,$17.53 ,$12.40 ,$0.00 ,0,0,2,0,5,9,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201905,MCD,570,26.62631579,0.535087719,1.1619,$162.82 ,$47.81 ,$26.91 ,$78.85 ,$9.24 ,$0.00 ,2,0,22,4,20,53,0,0,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201905,MCD,307,28.09771987,0.508143323,1.280732899,$144.13 ,$43.27 ,$31.85 ,$58.35 ,$10.66 ,$0.00 ,2,0,19,3,8,26,0,0,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201905,MCD,95667,32.05807645,0.519918049,1.212911506,$86.89 ,$24.65 ,$45.78 ,$16.39 ,$0.06 ,$0.00 ,110,3,874,15,69,2067,0,1,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201905,MCD,600,22.22333333,0.506666667,0.904061667,$24.44 ,$0.00 ,$12.84 ,$9.83 ,$1.78 ,$0.00 ,0,0,11,0,7,22,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201905,MCD,1997,32.59339009,0.549323986,1.149723085,$162.52 ,$79.02 ,$49.18 ,$28.89 ,$5.42 ,$0.00 ,3,0,40,9,13,101,1,0,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201905,MCD,622,21.87942122,0.512861736,0.784731511,$139.30 ,$99.17 ,$11.75 ,$25.78 ,$2.60 ,$0.00 ,0,0,13,1,3,21,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201905,MCD,923,27.74539545,0.54496208,1.350096425,$200.49 ,$82.35 ,$56.72 ,$52.42 ,$9.00 ,$0.00 ,2,0,20,2,8,43,0,1,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201905,MCD,42105,30.78301864,0.499061869,1.379765942,$255.47 ,$98.38 ,$63.93 ,$63.22 ,$29.94 ,$0.00 ,163,2,2025,669,22,4179,7,45,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201905,MCD,11486,30.04414069,0.531690754,1.706958732,$284.33 ,$64.78 ,$81.49 ,$94.44 ,$43.62 ,$0.00 ,25,7,433,29,3,1649,3,33,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201905,MCD,202,30.17326733,0.579207921,1.449792079,$154.49 ,$0.00 ,$107.93 ,$33.10 ,$13.45 ,$0.00 ,0,0,10,1,2,10,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201905,MCD,186,31.27419355,0.52688172,1.258456989,$117.58 ,$48.66 ,$18.14 ,$38.45 ,$12.34 ,$0.00 ,1,0,11,1,3,22,0,0,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201905,MCD,242,24.03305785,0.578512397,1.116818182,$132.54 ,$29.31 ,$13.68 ,$26.30 ,$63.25 ,$0.00 ,0,1,15,2,1,14,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201905,MCD,97,31.71134021,0.556701031,1.422804124,$343.33 ,$126.29 ,$50.22 ,$131.35 ,$35.46 ,$0.00 ,1,0,6,1,2,13,0,1,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201905,MCD,295,25.49830509,0.545762712,1.272667797,$147.18 ,$69.99 ,$16.68 ,$48.80 ,$11.70 ,$0.00 ,2,0,15,3,4,24,0,0,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201905,MCD,394,32.96192893,0.520304569,1.475875635,$170.10 ,$56.25 ,$33.93 ,$50.32 ,$29.61 ,$0.00 ,1,0,18,3,6,39,1,0,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201905,MCD,121057,30.15865254,0.522885913,1.288542563,$251.61 ,$94.21 ,$56.93 ,$75.45 ,$25.01 ,$0.00 ,296,20,3392,2035,92,14730,36,97,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201905,MCD,90788,27.04802397,0.526655505,1.165983192,$232.66 ,$115.08 ,$32.31 ,$59.79 ,$25.48 ,$0.00 ,256,8,2571,813,230,11669,22,85,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201905,MCD,161848,27.78751668,0.537108892,1.4396212,$0.67 ,$0.05 ,$0.14 ,$0.43 ,$0.05 ,$0.00 ,563,102,5614,1459,19470,7707,89,117,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201905,MCD,667,26.26236882,0.550224888,1.194134933,$20.83 ,$4.95 ,$4.32 ,$7.28 ,$4.28 ,$0.00 ,8,0,41,6,57,40,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201905,MCD,1600,23.085,0.52375,1.141814375,$60.78 ,$18.36 ,$17.50 ,$19.84 ,$5.08 ,$0.00 ,4,4,63,12,105,98,0,2,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201905,MCD,222,30.42792793,0.513513514,1.075157658,$42.98 ,$20.41 ,$7.21 ,$14.06 ,$1.31 ,$0.00 ,2,0,7,0,17,22,0,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201905,MCD,256,26.484375,0.61328125,0.905277344,$92.19 ,$39.10 ,$9.32 ,$41.53 ,$2.23 ,$0.00 ,0,0,9,0,3,13,0,1,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201906,MCD,188710,29.771178,0.541036511,1.842667469,$370.06 ,$136.37 ,$68.44 ,$111.18 ,$54.06 ,$0.00 ,774,43,5837,1448,45,32054,111,60,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201906,MCD,298,24.72818792,0.550335571,1.284533557,$64.65 ,$0.00 ,$26.18 ,$31.70 ,$6.77 ,$0.00 ,0,0,8,3,14,23,0,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201906,MCD,96,22.59375,0.489583333,1.396489583,$33.48 ,$0.00 ,$4.78 ,$26.11 ,$2.59 ,$0.00 ,0,0,4,0,3,11,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201906,MCD,566,26.72438163,0.533568905,1.168466431,$209.83 ,$131.27 ,$35.45 ,$35.96 ,$7.14 ,$0.00 ,7,0,20,1,19,44,0,0,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201906,MCD,304,28.22039474,0.506578947,1.287572368,$124.03 ,$0.00 ,$86.61 ,$26.70 ,$10.72 ,$0.00 ,0,0,14,3,5,27,0,0,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201906,MCD,95690,32.13350402,0.51975128,1.213975368,$161.78 ,$52.65 ,$71.03 ,$38.07 ,$0.03 ,$0.00 ,266,4,1948,20,71,7957,13,20,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201906,MCD,599,22.33222037,0.504173623,0.904016695,$123.63 ,$48.32 ,$42.83 ,$30.19 ,$2.29 ,$0.00 ,2,0,19,0,3,48,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201906,MCD,1995,32.67017544,0.55037594,1.150328321,$134.85 ,$31.08 ,$58.93 ,$35.15 ,$9.69 ,$0.00 ,3,0,65,9,10,149,0,0,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201906,MCD,622,21.96784566,0.512861736,0.784731511,$83.74 ,$3.29 ,$44.42 ,$35.15 ,$0.88 ,$0.00 ,0,0,17,3,8,34,1,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201906,MCD,920,27.74456522,0.545652174,1.30811087,$238.33 ,$59.51 ,$113.77 ,$58.57 ,$6.48 ,$0.00 ,5,0,34,2,12,71,0,1,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201906,MCD,42097,30.86576241,0.498919163,1.379783381,$267.96 ,$122.01 ,$57.04 ,$63.05 ,$25.86 ,$0.00 ,171,2,1907,452,18,3617,10,43,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201906,MCD,11478,30.12719986,0.531625719,1.705675379,$250.03 ,$45.30 ,$76.92 ,$85.76 ,$42.04 ,$0.00 ,31,5,421,26,3,1508,2,27,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201906,MCD,201,30.3880597,0.582089552,1.456134328,$268.45 ,$78.87 ,$118.88 ,$61.24 ,$9.46 ,$0.00 ,2,0,13,0,0,22,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201906,MCD,186,31.36021505,0.52688172,1.258456989,$37.41 ,$0.00 ,$0.31 ,$26.64 ,$10.47 ,$0.00 ,0,0,3,0,4,17,0,0,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201906,MCD,241,23.9253112,0.576763486,1.118834025,$216.30 ,$74.92 ,$10.19 ,$68.78 ,$62.42 ,$0.00 ,1,1,14,1,1,16,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201906,MCD,98,32.17346939,0.56122449,1.419061225,$94.30 ,$0.00 ,$12.90 ,$57.36 ,$24.04 ,$0.00 ,0,0,2,0,2,11,0,1,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201906,MCD,293,25.62457338,0.546075085,1.274784983,$169.98 ,$39.42 ,$76.20 ,$44.09 ,$10.27 ,$0.00 ,1,0,18,3,3,26,0,0,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201906,MCD,394,33.0964467,0.517766498,1.475736041,$273.24 ,$54.94 ,$98.40 ,$78.40 ,$41.50 ,$0.00 ,1,0,21,6,9,42,0,0,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201906,MCD,120986,30.25017771,0.522911742,1.289765733,$233.68 ,$89.02 ,$48.75 ,$74.02 ,$21.89 ,$0.00 ,312,17,3185,1600,74,13361,34,103,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201906,MCD,90276,27.12873854,0.526684833,1.166361292,$264.28 ,$109.75 ,$31.05 ,$100.91 ,$22.57 ,$0.00 ,274,10,2384,630,197,10099,16,94,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201906,MCD,161726,27.87582083,0.537198719,1.441041422,$0.36 ,$0.00 ,$0.21 ,$0.09 ,$0.05 ,$0.00 ,576,82,5144,1166,16745,6755,73,108,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201906,MCD,665,26.33533835,0.547368421,1.214559399,$14.82 ,$0.00 ,$1.90 ,$8.27 ,$4.64 ,$0.00 ,2,0,24,4,57,32,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201906,MCD,1600,23.1575,0.524375,1.131484375,$51.14 ,$16.27 ,$9.81 ,$16.44 ,$8.61 ,$0.00 ,3,0,67,12,85,79,0,1,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201906,MCD,220,30.7,0.509090909,1.080622727,$22.22 ,$0.00 ,$5.29 ,$15.86 ,$1.07 ,$0.00 ,0,0,8,1,18,23,0,0,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201906,MCD,256,26.55859375,0.61328125,0.905277344,$65.63 ,$0.00 ,$24.25 ,$38.61 ,$2.77 ,$0.00 ,0,0,6,1,6,12,0,0,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201907,MCD,188636,29.85803346,0.540898874,1.844295458,$394.18 ,$147.17 ,$72.21 ,$116.04 ,$58.77 ,$0.00 ,792,31,5820,1474,37,33427,107,68,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201907,MCD,300,24.7,0.546666667,1.283403333,$133.45 ,$53.29 ,$25.49 ,$50.54 ,$4.13 ,$0.00 ,1,1,9,2,17,30,1,0,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201907,MCD,94,22.55319149,0.478723404,1.415914894,$34.03 ,$0.00 ,$12.36 ,$14.40 ,$7.27 ,$0.00 ,0,0,6,1,2,8,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201907,MCD,568,26.70070423,0.533450704,1.160924296,$234.37 ,$121.45 ,$59.72 ,$48.57 ,$4.62 ,$0.00 ,5,0,23,4,13,75,0,0,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201907,MCD,304,28.14802632,0.506578947,1.280552632,$220.41 ,$103.69 ,$60.68 ,$46.19 ,$9.85 ,$0.00 ,4,0,15,1,3,34,0,0,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201907,MCD,95674,32.21593118,0.519848653,1.213713454,$210.33 ,$58.28 ,$90.60 ,$61.40 ,$0.05 ,$0.00 ,395,6,2781,24,92,15408,42,53,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201907,MCD,599,22.32220367,0.505843072,0.902320534,$143.21 ,$17.08 ,$75.32 ,$47.91 ,$2.90 ,$0.00 ,2,0,22,1,4,78,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201907,MCD,1992,32.76455823,0.548192771,1.149074799,$157.32 ,$34.43 ,$63.77 ,$52.74 ,$6.38 ,$0.00 ,2,0,64,2,9,267,1,0,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
